id|schoolname|dy|mon|yr|indent_onetofive|indent_sixtoseven|indent_eight|indent_ninetoten|attend_onetofive|attend_sixtoseven|attend_eight|attend_ninetoten
32383|GKHPS HESARAGHATTA|23|July|2012|100|100|50||164|126|62|
32383|GKHPS HESARAGHATTA|24|July|2012|100|100|50||165|130|66|
32383|GKHPS HESARAGHATTA|25|July|2012|100|100|50||164|135|69|
32383|GKHPS HESARAGHATTA|26|July|2012|100|100|50||163|141|69|
32383|GKHPS HESARAGHATTA|28|July|2012|100|100|50||137|119|70|
32383|GKHPS HESARAGHATTA|30|July|2012|100|100|50||155|139|69|
32383|GKHPS HESARAGHATTA|31|July|2012|100|100|50||141|133|73|
33244|GKHPS GOPALA PURA|2|July|2012|30|50|||30|57||
33244|GKHPS GOPALA PURA|3|July|2012|30|50|||33|48||
33244|GKHPS GOPALA PURA|4|July|2012|30|50|||31|49||
33244|GKHPS GOPALA PURA|5|July|2012|30|50|||34|50||
33244|GKHPS GOPALA PURA|6|July|2012|30|50|||34|51||
33244|GKHPS GOPALA PURA|9|July|2012|30|50|||35|49||
33244|GKHPS GOPALA PURA|10|July|2012|30|50|||34|49||
33244|GKHPS GOPALA PURA|11|July|2012|30|50|||34|50||
33244|GKHPS GOPALA PURA|12|July|2012|30|50|||34|51||
33244|GKHPS GOPALA PURA|13|July|2012|30|50|||37|48||
33244|GKHPS GOPALA PURA|13|July|2012|30|50|||37|51||
33244|GKHPS GOPALA PURA|16|July|2012|30|50|||33|51||
33244|GKHPS GOPALA PURA|17|July|2012|30|50|||37|49||
33244|GKHPS GOPALA PURA|18|July|2012|30|50|||35|51||
33244|GKHPS GOPALA PURA|19|July|2012|30|50|||37|42||
33244|GKHPS GOPALA PURA|20|July|2012|30|50|||30|51||
33244|GKHPS GOPALA PURA|21|July|2012|30|50|||36|47||
33244|GKHPS GOPALA PURA|23|July|2012|30|50|||38|47||
33244|GKHPS GOPALA PURA|24|July|2012|30|50|||36|49||
33244|GKHPS GOPALA PURA|25|July|2012|30|50|||37|51||
33244|GKHPS GOPALA PURA|26|July|2012|30|50|||36|43||
33244|GKHPS GOPALA PURA|28|July|2012|30|50|||30|39||
33244|GKHPS GOPALA PURA|30|July|2012|30|50|||31|45||
33244|GKHPS GOPALA PURA|31|July|2012|30|50|||36|49||
32280|GKHPS IVARAKANDAPURA|2|July|2012|15|35|||17|38||
32280|GKHPS IVARAKANDAPURA|3|July|2012|15|35|||17|38||
32280|GKHPS IVARAKANDAPURA|4|July|2012|15|35|||17|38||
32280|GKHPS IVARAKANDAPURA|5|July|2012|15|35|||17|38||
32280|GKHPS IVARAKANDAPURA|6|July|2012|15|35|||17|38||
32280|GKHPS IVARAKANDAPURA|7|July|2012|15|35|||17|38||
32280|GKHPS IVARAKANDAPURA|9|July|2012|15|35|||17|38||
32280|GKHPS IVARAKANDAPURA|10|July|2012|15|35|||17|38||
32280|GKHPS IVARAKANDAPURA|11|July|2012|15|35|||17|38||
32280|GKHPS IVARAKANDAPURA|12|July|2012|15|35|||17|38||
32280|GKHPS IVARAKANDAPURA|13|July|2012|15|35|||17|38||
32280|GKHPS IVARAKANDAPURA|14|July|2012|15|35|||17|35||
32280|GKHPS IVARAKANDAPURA|16|July|2012|15|35|||16|34||
32280|GKHPS IVARAKANDAPURA|17|July|2012|15|35|||17|35||
32280|GKHPS IVARAKANDAPURA|18|July|2012|15|35|||17|35||
32280|GKHPS IVARAKANDAPURA|19|July|2012|15|35|||17|35||
32280|GKHPS IVARAKANDAPURA|20|July|2012|15|35|||17|35||
32280|GKHPS IVARAKANDAPURA|21|July|2012|15|35|||17|35||
32280|GKHPS IVARAKANDAPURA|23|July|2012|15|35|||17|35||
32280|GKHPS IVARAKANDAPURA|24|July|2012|15|35|||17|35||
32280|GKHPS IVARAKANDAPURA|25|July|2012|15|35|||17|35||
32280|GKHPS IVARAKANDAPURA|26|July|2012|15|35|||17|38||
32280|GKHPS IVARAKANDAPURA|28|July|2012|15|35|||15|35||
32280|GKHPS IVARAKANDAPURA|30|July|2012|15|35|||17|38||
33310|GKHPS JUGANAHALLI|2|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|3|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|4|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|5|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|6|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|7|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|9|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|10|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|11|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|12|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|13|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|16|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|17|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|18|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|20|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|21|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|23|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|24|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|25|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|26|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|28|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|30|July|2012|15|10|||15|10||
33310|GKHPS JUGANAHALLI|31|July|2012|15|10|||15|10||
33189|GKMPS PRAKASH NAGAR|2|July|2012|40|45|||58|55||
33189|GKMPS PRAKASH NAGAR|3|July|2012|50|45|||52|56||
33189|GKMPS PRAKASH NAGAR|4|July|2012|50|45|||61|56||
33189|GKMPS PRAKASH NAGAR|5|July|2012|50|45|||63|56||
33189|GKMPS PRAKASH NAGAR|6|July|2012|50|45|||56|56||
33189|GKMPS PRAKASH NAGAR|9|July|2012|50|45|||74|55||
33189|GKMPS PRAKASH NAGAR|10|July|2012|50|45|||63|57||
33189|GKMPS PRAKASH NAGAR|11|July|2012|50|45|||63|56||
33189|GKMPS PRAKASH NAGAR|12|July|2012|50|45|||62|57||
33189|GKMPS PRAKASH NAGAR|13|July|2012|50|45|||62|58||
33189|GKMPS PRAKASH NAGAR|14|July|2012|50|45|||62|56||
33189|GKMPS PRAKASH NAGAR|16|July|2012|50|45|||62|52||
33189|GKMPS PRAKASH NAGAR|17|July|2012|50|45|||56|56||
33189|GKMPS PRAKASH NAGAR|18|July|2012|50|45|||59|56||
33189|GKMPS PRAKASH NAGAR|19|July|2012|50|45|||58|57||
33189|GKMPS PRAKASH NAGAR|20|July|2012|50|45|||60|57||
33189|GKMPS PRAKASH NAGAR|21|July|2012|50|45|||64|66||
33189|GKMPS PRAKASH NAGAR|23|July|2012|50|45|||62|59||
33189|GKMPS PRAKASH NAGAR|24|July|2012|50|45|||62|58||
33189|GKMPS PRAKASH NAGAR|25|July|2012|50|45|||62|58||
33189|GKMPS PRAKASH NAGAR|26|July|2012|50|45|||62|58||
33189|GKMPS PRAKASH NAGAR|28|July|2012|50|45|||63|57||
33189|GKMPS PRAKASH NAGAR|28|July|2012|50|45|||59|56||
33189|GKMPS PRAKASH NAGAR|28|July|2012|50|45|||59|57||
32189|GKHPS KODATHI|4|July|2012|65|50||50|31|||
32189|GKHPS KODATHI|5|July|2012|65|50||49|29|||
32189|GKHPS KODATHI|6|July|2012|65|50||55|30|||
32189|GKHPS KODATHI|7|July|2012|65|50||50|29|||
32189|GKHPS KODATHI|9|July|2012|65|50||52|26|||
32189|GKHPS KODATHI|10|July|2012|65|50||56|28|||
32189|GKHPS KODATHI|11|July|2012|65|50||55|30|||
32189|GKHPS KODATHI|12|July|2012|65|50||55|27|||
32189|GKHPS KODATHI|13|July|2012|65|50||50|31|||
32189|GKHPS KODATHI|14|July|2012|65|50||55|30|||
32189|GKHPS KODATHI|16|July|2012|65|50||57|29|||
32189|GKHPS KODATHI|17|July|2012|65|50||56|27|||
32189|GKHPS KODATHI|18|July|2012|65|50||58|29|||
32189|GKHPS KODATHI|19|July|2012|65|50||59|28|||
32189|GKHPS KODATHI|20|July|2012|65|50||58|30|||
32189|GKHPS KODATHI|23|July|2012|65|50||57|30|||
32189|GKHPS KODATHI|24|July|2012|65|50||56|30|||
32189|GKHPS KODATHI|25|July|2012|65|50||56|26|||
32189|GKHPS KODATHI|26|July|2012|65|50||59|27|||
32189|GKHPS KODATHI|28|July|2012|65|50||59|29|||
32189|GKHPS KODATHI|30|July|2012|65|50||59|30|||
32189|GKHPS KODATHI|31|July|2012|65|50||59|31|||
32200|GKLPS SULIKUNTDINNE|2|July|2012|30||||30|||
32200|GKLPS SULIKUNTDINNE|3|July|2012|30||||30|||
32200|GKLPS SULIKUNTDINNE|4|July|2012|30||||29|||
32200|GKLPS SULIKUNTDINNE|5|July|2012|30||||28|||
32200|GKLPS SULIKUNTDINNE|6|July|2012|30||||28|||
32200|GKLPS SULIKUNTDINNE|7|July|2012|30||||28|||
32200|GKLPS SULIKUNTDINNE|9|July|2012|30||||28|||
32200|GKLPS SULIKUNTDINNE|10|July|2012|30||||28|||
32200|GKLPS SULIKUNTDINNE|11|July|2012|30||||28|||
32200|GKLPS SULIKUNTDINNE|12|July|2012|30||||28|||
32200|GKLPS SULIKUNTDINNE|13|July|2012|30||||28|||
32200|GKLPS SULIKUNTDINNE|14|July|2012|30||||28|||
32200|GKLPS SULIKUNTDINNE|16|July|2012|30||||28|||
32200|GKLPS SULIKUNTDINNE|17|July|2012|30||||28|||
32200|GKLPS SULIKUNTDINNE|18|July|2012|30||||28|||
32200|GKLPS SULIKUNTDINNE|19|July|2012|30||||29|||
32200|GKLPS SULIKUNTDINNE|20|July|2012|30||||29|||
32200|GKLPS SULIKUNTDINNE|23|July|2012|30||||28|||
32200|GKLPS SULIKUNTDINNE|24|July|2012|30||||30|||
32200|GKLPS SULIKUNTDINNE|25|July|2012|30||||29|||
32200|GKLPS SULIKUNTDINNE|26|July|2012|30||||29|||
32200|GKLPS SULIKUNTDINNE|28|July|2012|30||||30|||
32200|GKLPS SULIKUNTDINNE|30|July|2012|30||||30|||
32200|GKLPS SULIKUNTDINNE|31|July|2012|30||||29|||
32198|GKLPS MULLURCOLONY|2|July|2012|20||||15|||
32198|GKLPS MULLURCOLONY|3|July|2012|20||||15|||
32198|GKLPS MULLURCOLONY|4|July|2012|20||||17|||
32198|GKLPS MULLURCOLONY|5|July|2012|20||||20|||
32198|GKLPS MULLURCOLONY|6|July|2012|20||||20|||
32198|GKLPS MULLURCOLONY|7|July|2012|20||||20|||
32198|GKLPS MULLURCOLONY|9|July|2012|20||||20|||
32198|GKLPS MULLURCOLONY|10|July|2012|20||||10|||
32198|GKLPS MULLURCOLONY|11|July|2012|20||||10|||
32198|GKLPS MULLURCOLONY|12|July|2012|20||||15|||
32198|GKLPS MULLURCOLONY|13|July|2012|20||||19|||
32198|GKLPS MULLURCOLONY|14|July|2012|20||||19|||
32198|GKLPS MULLURCOLONY|16|July|2012|20||||19|||
32198|GKLPS MULLURCOLONY|17|July|2012|20||||19|||
32198|GKLPS MULLURCOLONY|18|July|2012|20||||18|||
32198|GKLPS MULLURCOLONY|19|July|2012|20||||18|||
32198|GKLPS MULLURCOLONY|20|July|2012|20||||18|||
32198|GKLPS MULLURCOLONY|23|July|2012|20||||14|||
32198|GKLPS MULLURCOLONY|24|July|2012|20||||16|||
32198|GKLPS MULLURCOLONY|25|July|2012|20||||19|||
32198|GKLPS MULLURCOLONY|26|July|2012|20||||20|||
32198|GKLPS MULLURCOLONY|28|July|2012|20||||17|||
32198|GKLPS MULLURCOLONY|30|July|2012|20||||19|||
32198|GKLPS MULLURCOLONY|31|July|2012|20||||18|||
32199|GKHPS MULLUR|2|July|2012|119|40|||90|32||
32199|GKHPS MULLUR|3|July|2012|119|40|||94|29||
32199|GKHPS MULLUR|4|July|2012|119|40|||94|31||
32199|GKHPS MULLUR|5|July|2012|119|40|||101|32||
32199|GKHPS MULLUR|6|July|2012|119|40|||93|30||
32199|GKHPS MULLUR|7|July|2012|119|40|||98|31||
32199|GKHPS MULLUR|9|July|2012|119|40|||99|28||
32199|GKHPS MULLUR|10|July|2012|119|40|||97|30||
32199|GKHPS MULLUR|11|July|2012|119|40|||100|32||
32199|GKHPS MULLUR|12|July|2012|119|40|||98|31||
32199|GKHPS MULLUR|13|July|2012|119|40|||98|32||
32199|GKHPS MULLUR|14|July|2012|119|40|||92|30||
32199|GKHPS MULLUR|16|July|2012|119|40|||85|32||
32199|GKHPS MULLUR|17|July|2012|119|40|||84|29||
32199|GKHPS MULLUR|18|July|2012|119|40|||95|31||
32199|GKHPS MULLUR|19|July|2012|119|40|||113|28||
32199|GKHPS MULLUR|20|July|2012|119|40|||100|31||
32199|GKHPS MULLUR|23|July|2012|119|40|||61|32||
32199|GKHPS MULLUR|24|July|2012|119|40|||101|32||
32199|GKHPS MULLUR|25|July|2012|119|40|||103|33||
32199|GKHPS MULLUR|26|July|2012|119|40|||102|33||
32199|GKHPS MULLUR|28|July|2012|119|40|||85|27||
32199|GKHPS MULLUR|30|July|2012|119|40|||102|33||
32199|GKHPS MULLUR|31|July|2012|119|40|||103|33||
32196|GKLPA KACHA MARANAHALLI|2|July|2012|30||||24|||
32196|GKLPA KACHA MARANAHALLI|3|July|2012|30||||24|||
32196|GKLPA KACHA MARANAHALLI|4|July|2012|30||||24|||
32196|GKLPA KACHA MARANAHALLI|5|July|2012|30||||24|||
32196|GKLPA KACHA MARANAHALLI|6|July|2012|30||||25|||
32196|GKLPA KACHA MARANAHALLI|7|July|2012|30||||25|||
32196|GKLPA KACHA MARANAHALLI|9|July|2012|30||||24|||
32196|GKLPA KACHA MARANAHALLI|10|July|2012|30||||24|||
32196|GKLPA KACHA MARANAHALLI|11|July|2012|30||||25|||
32196|GKLPA KACHA MARANAHALLI|12|July|2012|30||||25|||
32196|GKLPA KACHA MARANAHALLI|13|July|2012|30||||25|||
32196|GKLPA KACHA MARANAHALLI|14|July|2012|30||||25|||
32196|GKLPA KACHA MARANAHALLI|16|July|2012|30||||23|||
32196|GKLPA KACHA MARANAHALLI|17|July|2012|30||||23|||
32196|GKLPA KACHA MARANAHALLI|18|July|2012|30||||23|||
32196|GKLPA KACHA MARANAHALLI|19|July|2012|30||||21|||
32196|GKLPA KACHA MARANAHALLI|20|July|2012|30||||24|||
32196|GKLPA KACHA MARANAHALLI|23|July|2012|30||||25|||
32196|GKLPA KACHA MARANAHALLI|24|July|2012|30||||20|||
32196|GKLPA KACHA MARANAHALLI|25|July|2012|30||||23|||
32196|GKLPA KACHA MARANAHALLI|26|July|2012|30||||22|||
32196|GKLPA KACHA MARANAHALLI|28|July|2012|30||||22|||
32196|GKLPA KACHA MARANAHALLI|30|July|2012|30||||23|||
32196|GKLPA KACHA MARANAHALLI|31|July|2012|30||||23|||
32201|GKMPS GUNJOOR|2|July|2012|120|90|||118|84||
32201|GKMPS GUNJOOR|3|July|2012|120|90|||122|85||
32201|GKMPS GUNJOOR|4|July|2012|120|90|||122|87||
32201|GKMPS GUNJOOR|5|July|2012|120|90|||123|90||
32201|GKMPS GUNJOOR|6|July|2012|120|90|||122|86||
32201|GKMPS GUNJOOR|7|July|2012|120|90|||120|87||
32201|GKMPS GUNJOOR|9|July|2012|120|90|||125|85||
32201|GKMPS GUNJOOR|10|July|2012|120|90|||124|89||
32201|GKMPS GUNJOOR|11|July|2012|120|90|||122|87||
32201|GKMPS GUNJOOR|12|July|2012|120|90|||125|90||
32201|GKMPS GUNJOOR|13|July|2012|120|90|||125|89||
32201|GKMPS GUNJOOR|14|July|2012|120|90|||116|88||
32201|GKMPS GUNJOOR|16|July|2012|120|90|||110|80||
32201|GKMPS GUNJOOR|17|July|2012|120|90|||118|88||
32201|GKMPS GUNJOOR|18|July|2012|120|90|||125|86||
32201|GKMPS GUNJOOR|19|July|2012|120|90|||121|90||
32201|GKMPS GUNJOOR|20|July|2012|120|90|||123|85||
32201|GKMPS GUNJOOR|23|July|2012|120|90|||121|80||
32201|GKMPS GUNJOOR|24|July|2012|120|90|||129|86||
32201|GKMPS GUNJOOR|25|July|2012|120|90|||129|86||
32201|GKMPS GUNJOOR|26|July|2012|120|90|||124|84||
32201|GKMPS GUNJOOR|28|July|2012|120|90|||103|72||
32201|GKMPS GUNJOOR|30|July|2012|120|90|||126|44||
32201|GKMPS GUNJOOR|31|July|2012|120|90|||124|72||
32906|GKMPS VARTHUR|2|July|2012|150|100|||146|101||
32906|GKMPS VARTHUR|3|July|2012|150|100|||155|107||
32906|GKMPS VARTHUR|4|July|2012|150|100|||153|106||
32906|GKMPS VARTHUR|5|July|2012|150|100|||149|106||
32906|GKMPS VARTHUR|6|July|2012|150|100|||151|106||
32906|GKMPS VARTHUR|7|July|2012|150|100|||148|105||
32906|GKMPS VARTHUR|9|July|2012|150|100|||145|104||
32906|GKMPS VARTHUR|10|July|2012|150|100|||155|109||
32906|GKMPS VARTHUR|11|July|2012|150|100|||154|106||
32906|GKMPS VARTHUR|12|July|2012|150|100|||159|111||
32906|GKMPS VARTHUR|13|July|2012|150|100|||161|114||
32906|GKMPS VARTHUR|14|July|2012|150|100|||138|110||
32906|GKMPS VARTHUR|16|July|2012|150|100|||142|103||
32906|GKMPS VARTHUR|17|July|2012|150|100|||151|110||
32906|GKMPS VARTHUR|18|July|2012|150|100|||156|109||
32906|GKMPS VARTHUR|19|July|2012|150|100|||183|113||
32906|GKMPS VARTHUR|20|July|2012|150|100|||150|103||
32906|GKMPS VARTHUR|23|July|2012|150|100|||128|88||
32906|GKMPS VARTHUR|24|July|2012|150|100|||154|101||
32906|GKMPS VARTHUR|25|July|2012|150|100|||161|102||
32906|GKMPS VARTHUR|26|July|2012|150|100|||160|101||
32906|GKMPS VARTHUR|28|July|2012|150|100|||156|115||
32906|GKMPS VARTHUR|30|July|2012|150|100|||158|110||
32906|GKMPS VARTHUR|31|July|2012|150|100|||148|115||
32899|GKHPS SORAHUNSE|6|July|2012|140|125|60||121|119|61|
32899|GKHPS SORAHUNSE|7|July|2012|140|125|60||121|119|61|
32899|GKHPS SORAHUNSE|9|July|2012|140|125|60||124|118|59|
32899|GKHPS SORAHUNSE|10|July|2012|140|125|60||123|118|59|
32899|GKHPS SORAHUNSE|11|July|2012|140|125|60||122|119|59|
32899|GKHPS SORAHUNSE|12|July|2012|140|125|60||120|119|59|
32899|GKHPS SORAHUNSE|13|July|2012|140|125|60||121|121|58|
32899|GKHPS SORAHUNSE|14|July|2012|140|125|60||125|120|58|
32899|GKHPS SORAHUNSE|16|July|2012|140|125|60||122|117|58|
32899|GKHPS SORAHUNSE|17|July|2012|140|125|60||125|119|61|
32899|GKHPS SORAHUNSE|18|July|2012|140|125|60||126|119|57|
32899|GKHPS SORAHUNSE|19|July|2012|140|125|60||125|119|58|
32899|GKHPS SORAHUNSE|20|July|2012|140|125|60||125|121|61|
32899|GKHPS SORAHUNSE|23|July|2012|140|125|60||119|115|59|
32899|GKHPS SORAHUNSE|24|July|2012|140|125|60||118|115|59|
32899|GKHPS SORAHUNSE|25|July|2012|140|125|60||122|122|59|
32899|GKHPS SORAHUNSE|26|July|2012|140|125|60||116|117|57|
32899|GKHPS SORAHUNSE|28|July|2012|140|125|60||84|103|49|
32899|GKHPS SORAHUNSE|30|July|2012|140|125|60||105|120|60|
32899|GKHPS SORAHUNSE|31|July|2012|140|125|60||106|118|61|
32903|GKLPS MADHURA NAGAR|2|July|2012|70||||60|||
32903|GKLPS MADHURA NAGAR|3|July|2012|70||||65|||
32903|GKLPS MADHURA NAGAR|4|July|2012|70||||68|||
32903|GKLPS MADHURA NAGAR|5|July|2012|70||||69|||
32903|GKLPS MADHURA NAGAR|6|July|2012|70||||70|||
32903|GKLPS MADHURA NAGAR|7|July|2012|70||||66|||
32903|GKLPS MADHURA NAGAR|9|July|2012|70||||65|||
32903|GKLPS MADHURA NAGAR|10|July|2012|70||||70|||
32903|GKLPS MADHURA NAGAR|11|July|2012|70||||70|||
32903|GKLPS MADHURA NAGAR|12|July|2012|70||||70|||
32903|GKLPS MADHURA NAGAR|13|July|2012|70||||65|||
32903|GKLPS MADHURA NAGAR|14|July|2012|70||||66|||
32903|GKLPS MADHURA NAGAR|16|July|2012|70||||66|||
32903|GKLPS MADHURA NAGAR|17|July|2012|70||||72|||
32903|GKLPS MADHURA NAGAR|18|July|2012|70||||72|||
32903|GKLPS MADHURA NAGAR|19|July|2012|70||||65|||
32903|GKLPS MADHURA NAGAR|20|July|2012|70||||65|||
32903|GKLPS MADHURA NAGAR|23|July|2012|70||||65|||
32903|GKLPS MADHURA NAGAR|24|July|2012|70||||66|||
32903|GKLPS MADHURA NAGAR|25|July|2012|70||||66|||
32903|GKLPS MADHURA NAGAR|26|July|2012|70||||64|||
32903|GKLPS MADHURA NAGAR|28|July|2012|70||||60|||
32903|GKLPS MADHURA NAGAR|30|July|2012|70||||70|||
32903|GKLPS MADHURA NAGAR|31|July|2012|70||||70|||
32186|GKLPS VALEPURA DINNE|2|July|2012|25||||27|||
32186|GKLPS VALEPURA DINNE|3|July|2012|25||||25|||
32186|GKLPS VALEPURA DINNE|4|July|2012|25||||25|||
32186|GKLPS VALEPURA DINNE|5|July|2012|25||||25|||
32186|GKLPS VALEPURA DINNE|6|July|2012|25||||26|||
32186|GKLPS VALEPURA DINNE|7|July|2012|25||||23|||
32186|GKLPS VALEPURA DINNE|9|July|2012|25||||22|||
32186|GKLPS VALEPURA DINNE|10|July|2012|25||||23|||
32186|GKLPS VALEPURA DINNE|11|July|2012|25||||23|||
32186|GKLPS VALEPURA DINNE|12|July|2012|25||||22|||
32186|GKLPS VALEPURA DINNE|13|July|2012|25||||28|||
32186|GKLPS VALEPURA DINNE|14|July|2012|25||||26|||
32186|GKLPS VALEPURA DINNE|16|July|2012|25||||26|||
32186|GKLPS VALEPURA DINNE|17|July|2012|25||||26|||
32186|GKLPS VALEPURA DINNE|18|July|2012|25||||26|||
32186|GKLPS VALEPURA DINNE|19|July|2012|25||||20|||
32186|GKLPS VALEPURA DINNE|20|July|2012|25||||22|||
32186|GKLPS VALEPURA DINNE|23|July|2012|25||||21|||
32186|GKLPS VALEPURA DINNE|24|July|2012|25||||20|||
32186|GKLPS VALEPURA DINNE|25|July|2012|25||||26|||
32186|GKLPS VALEPURA DINNE|26|July|2012|25||||26|||
32186|GKLPS VALEPURA DINNE|28|July|2012|25||||20|||
32186|GKLPS VALEPURA DINNE|30|July|2012|25||||25|||
32186|GKLPS VALEPURA DINNE|31|July|2012|25||||26|||
32185|GKLPS VALEPURA|2|July|2012|35||||32|||
32185|GKLPS VALEPURA|3|July|2012|35||||34|||
32185|GKLPS VALEPURA|4|July|2012|35||||34|||
32185|GKLPS VALEPURA|5|July|2012|35||||34|||
32185|GKLPS VALEPURA|6|July|2012|35||||34|||
32185|GKLPS VALEPURA|7|July|2012|35||||34|||
32185|GKLPS VALEPURA|9|July|2012|35||||34|||
32185|GKLPS VALEPURA|10|July|2012|35||||34|||
32185|GKLPS VALEPURA|11|July|2012|35||||34|||
32185|GKLPS VALEPURA|12|July|2012|35||||34|||
32185|GKLPS VALEPURA|13|July|2012|35||||34|||
32185|GKLPS VALEPURA|14|July|2012|35||||34|||
32185|GKLPS VALEPURA|16|July|2012|35||||34|||
32185|GKLPS VALEPURA|17|July|2012|35||||34|||
32185|GKLPS VALEPURA|18|July|2012|35||||34|||
32185|GKLPS VALEPURA|19|July|2012|35||||34|||
32185|GKLPS VALEPURA|20|July|2012|35||||34|||
32185|GKLPS VALEPURA|23|July|2012|35||||34|||
32185|GKLPS VALEPURA|24|July|2012|35||||34|||
32185|GKLPS VALEPURA|25|July|2012|35||||34|||
32185|GKLPS VALEPURA|26|July|2012|35||||34|||
32185|GKLPS VALEPURA|28|July|2012|35||||31|||
32185|GKLPS VALEPURA|30|July|2012|35||||32|||
32185|GKLPS VALEPURA|31|July|2012|35||||34|||
32896|GKHPS BALAGERE|2|July|2012|60|20|||59|17||
32896|GKHPS BALAGERE|3|July|2012|60|20|||59|17||
32896|GKHPS BALAGERE|4|July|2012|60|20|||59|17||
32896|GKHPS BALAGERE|5|July|2012|60|20|||60|17||
32896|GKHPS BALAGERE|6|July|2012|60|20|||59|17||
32896|GKHPS BALAGERE|7|July|2012|60|20|||55|17||
32896|GKHPS BALAGERE|9|July|2012|60|20|||60|17||
32896|GKHPS BALAGERE|10|July|2012|60|20|||55|17||
32896|GKHPS BALAGERE|11|July|2012|60|20|||57|17||
32896|GKHPS BALAGERE|12|July|2012|60|20|||57|17||
32896|GKHPS BALAGERE|13|July|2012|60|20|||56|17||
32896|GKHPS BALAGERE|14|July|2012|60|20|||54|15||
32896|GKHPS BALAGERE|16|July|2012|60|20|||55|15||
32896|GKHPS BALAGERE|17|July|2012|60|20|||58|16||
32896|GKHPS BALAGERE|18|July|2012|60|20|||58|16||
32896|GKHPS BALAGERE|19|July|2012|60|20|||56|16||
32896|GKHPS BALAGERE|20|July|2012|60|20|||60|16||
32896|GKHPS BALAGERE|23|July|2012|60|20|||58|17||
32896|GKHPS BALAGERE|24|July|2012|60|20|||60|17||
32896|GKHPS BALAGERE|25|July|2012|60|20|||59|16||
32896|GKHPS BALAGERE|26|July|2012|60|20|||60|16||
32896|GKHPS BALAGERE|28|July|2012|60|20|||55|17||
32896|GKHPS BALAGERE|30|July|2012|60|20|||60|17||
32896|GKHPS BALAGERE|31|July|2012|60|20|||60|17||
32900|GKLPS PANTUR DINNE|2|July|2012|50||||51|||
32900|GKLPS PANTUR DINNE|3|July|2012|50||||52|||
32900|GKLPS PANTUR DINNE|4|July|2012|50||||50|||
32900|GKLPS PANTUR DINNE|5|July|2012|50||||52|||
32900|GKLPS PANTUR DINNE|6|July|2012|50||||52|||
32900|GKLPS PANTUR DINNE|7|July|2012|50||||48|||
32900|GKLPS PANTUR DINNE|9|July|2012|50||||50|||
32900|GKLPS PANTUR DINNE|10|July|2012|50||||50|||
32900|GKLPS PANTUR DINNE|11|July|2012|50||||51|||
32900|GKLPS PANTUR DINNE|12|July|2012|50||||52|||
32900|GKLPS PANTUR DINNE|13|July|2012|50||||52|||
32900|GKLPS PANTUR DINNE|14|July|2012|50||||46|||
32900|GKLPS PANTUR DINNE|16|July|2012|50||||50|||
32900|GKLPS PANTUR DINNE|17|July|2012|50||||52|||
32900|GKLPS PANTUR DINNE|18|July|2012|50||||51|||
32900|GKLPS PANTUR DINNE|19|July|2012|50||||51|||
32900|GKLPS PANTUR DINNE|20|July|2012|50||||50|||
32900|GKLPS PANTUR DINNE|23|July|2012|50||||50|||
32900|GKLPS PANTUR DINNE|24|July|2012|50||||51|||
32900|GKLPS PANTUR DINNE|25|July|2012|50||||49|||
32900|GKLPS PANTUR DINNE|26|July|2012|50||||48|||
32900|GKLPS PANTUR DINNE|28|July|2012|50||||58|||
32900|GKLPS PANTUR DINNE|30|July|2012|50||||50|||
32900|GKLPS PANTUR DINNE|31|July|2012|50||||50|||
32912|GKMPS BELLANDUR|6|July|2012|180|89|||171|80||
32912|GKMPS BELLANDUR|7|July|2012|180|89|||172|79||
32912|GKMPS BELLANDUR|8|July|2012|180|89|||176|79||
32912|GKMPS BELLANDUR|9|July|2012|180|89|||178|79||
32912|GKMPS BELLANDUR|10|July|2012|180|89|||178|80||
32912|GKMPS BELLANDUR|11|July|2012|180|89|||178|80||
32912|GKMPS BELLANDUR|12|July|2012|180|89|||176|79||
32912|GKMPS BELLANDUR|13|July|2012|180|91|||180|79||
