DISE CODE|KLP ID|School Name|Day|Month|Year|Food Indent (1-5)|Food Indent (6-7)|Food Indent (8)|Food Indent (9-10)|Attendance (1-5)|Attendance (6-7)|Attendance (8)|Attendance (9-10)|
|32198|GKLPS MULLURCOLONY|3|OCT|2012|20||||15||||
|32198|GKLPS MULLURCOLONY|4|OCT|2012|20||||15||||
|32198|GKLPS MULLURCOLONY|5|OCT|2012|20||||15||||
|32198|GKLPS MULLURCOLONY|30|OCT|2012|20||||15||||
|32198|GKLPS MULLURCOLONY|31|OCT|2012|20||||15||||
|32198|GKLPS MULLURCOLONY|2|NOV|2012|19||||15||||
|32198|GKLPS MULLURCOLONY|3|NOV|2012|19||||15||||
|32198|GKLPS MULLURCOLONY|5|NOV|2012|19||||15||||
|32198|GKLPS MULLURCOLONY|6|NOV|2012|19||||16||||
|32198|GKLPS MULLURCOLONY|7|NOV|2012|19||||16||||
|32198|GKLPS MULLURCOLONY|8|NOV|2012|19||||16||||
|32198|GKLPS MULLURCOLONY|9|NOV|2012|19||||16||||
|32198|GKLPS MULLURCOLONY|10|NOV|2012|19||||15||||
|32198|GKLPS MULLURCOLONY|15|NOV|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|16|NOV|2012|19||||13||||
|32198|GKLPS MULLURCOLONY|17|NOV|2012|19||||13||||
|32198|GKLPS MULLURCOLONY|19|NOV|2012|19||||12||||
|32198|GKLPS MULLURCOLONY|20|NOV|2012|19||||13||||
|32198|GKLPS MULLURCOLONY|21|NOV|2012|19||||13||||
|32198|GKLPS MULLURCOLONY|22|NOV|2012|19||||13||||
|32198|GKLPS MULLURCOLONY|23|NOV|2012|19||||15||||
|32198|GKLPS MULLURCOLONY|24|NOV|2012|19||||10||||
|32198|GKLPS MULLURCOLONY|26|NOV|2012|19||||13||||
|32198|GKLPS MULLURCOLONY|27|NOV|2012|19||||13||||
|32198|GKLPS MULLURCOLONY|28|NOV|2012|19||||13||||
|32198|GKLPS MULLURCOLONY|29|NOV|2012|19||||13||||
|32198|GKLPS MULLURCOLONY|30|NOV|2012|19||||13||||
|32198|GKLPS MULLURCOLONY|3|DEC|2012|19||||13||||
|32198|GKLPS MULLURCOLONY|4|DEC|2012|19||||13||||
|32198|GKLPS MULLURCOLONY|5|DEC|2012|19||||12||||
|32198|GKLPS MULLURCOLONY|6|DEC|2012|19||||16||||
|32198|GKLPS MULLURCOLONY|7|DEC|2012|19||||16||||
|32198|GKLPS MULLURCOLONY|8|DEC|2012|19||||16||||
|32198|GKLPS MULLURCOLONY|10|DEC|2012|19||||16||||
|32198|GKLPS MULLURCOLONY|11|DEC|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|12|DEC|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|13|DEC|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|14|DEC|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|15|DEC|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|17|DEC|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|18|DEC|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|19|DEC|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|20|DEC|2012|19||||10||||
|32198|GKLPS MULLURCOLONY|21|DEC|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|22|DEC|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|24|DEC|2012|19||||10||||
|32198|GKLPS MULLURCOLONY|26|DEC|2012|19||||10||||
|32198|GKLPS MULLURCOLONY|27|DEC|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|28|DEC|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|29|DEC|2012|19||||11||||
|32198|GKLPS MULLURCOLONY|31|DEC|2012|19||||10||||
|32198|GKLPS MULLURCOLONY|1|JAN|2013|10||||||||
|32198|GKLPS MULLURCOLONY|2|JAN|2013|13||||||||
|32198|GKLPS MULLURCOLONY|3|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|4|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|5|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|7|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|8|JAN|2013|13||||||||
|32198|GKLPS MULLURCOLONY|9|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|10|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|11|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|12|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|15|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|16|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|17|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|18|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|19|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|21|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|22|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|23|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|24|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|28|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|29|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|30|JAN|2013|14||||||||
|32198|GKLPS MULLURCOLONY|31|JAN|2013|14||||||||
|32199|GKHPS MULLURU|1|SEP|2012|114|35|||71|25|||
|32199|GKHPS MULLURU|3|SEP|2012|114|35|||88|33|||
|32199|GKHPS MULLURU|4|SEP|2012|114|35|||97|33|||
|32199|GKHPS MULLURU|5|SEP|2012|114|35|||98|30|||
|32199|GKHPS MULLURU|6|SEP|2012|114|35|||102|33|||
|32199|GKHPS MULLURU|7|SEP|2012|114|35|||97|34|||
|32199|GKHPS MULLURU|8|SEP|2012|114|35|||88|31|||
|32199|GKHPS MULLURU|10|SEP|2012|114|35|||87|32|||
|32199|GKHPS MULLURU|11|SEP|2012|114|35|||93|32|||
|32199|GKHPS MULLURU|12|SEP|2012|114|35|||98|32|||
|32199|GKHPS MULLURU|13|SEP|2012|114|35|||95|31|||
|32199|GKHPS MULLURU|14|SEP|2012|114|35|||97|33|||
|32199|GKHPS MULLURU|15|SEP|2012|114|35|||100|33|||
|32199|GKHPS MULLURU|17|SEP|2012|114|35|||93|30|||
|32199|GKHPS MULLURU|21|SEP|2012|114|35|||94|32|||
|32199|GKHPS MULLURU|22|SEP|2012|114|35|||94|31|||
|32199|GKHPS MULLURU|24|SEP|2012|114|35|||95|31|||
|32199|GKHPS MULLURU|25|SEP|2012|114|35|||97|32|||
|32199|GKHPS MULLURU|26|SEP|2012|114|35|||99|32|||
|32199|GKHPS MULLURU|27|SEP|2012|114|35|||97|32|||
|32199|GKHPS MULLURU|29|SEP|2012|114|35|||97|32|||
|32199|GKHPS MULLURU|1|OCT|2012|114|35|||85|31|||
|32199|GKHPS MULLURU|3|OCT|2012|114|35|||84|29|||
|32199|GKHPS MULLURU|4|OCT|2012|114|35|||84|29|||
|32199|GKHPS MULLURU|5|OCT|2012|114|35|||69|28|||
|32199|GKHPS MULLURU|30|OCT|2012|114|35|||69|28|||
|32199|GKHPS MULLURU|31|OCT|2012|114|35|||69|28|||
|32199|GKHPS MULLURU|2|NOV|2012|113|35|||74|27|||
|32199|GKHPS MULLURU|3|NOV|2012|113|35|||78|29|||
|32199|GKHPS MULLURU|5|NOV|2012|113|35|||88|30|||
|32199|GKHPS MULLURU|6|NOV|2012|113|35|||88|32|||
|32199|GKHPS MULLURU|7|NOV|2012|113|35|||90|30|||
|32199|GKHPS MULLURU|8|NOV|2012|113|35|||89|30|||
|32199|GKHPS MULLURU|9|NOV|2012|113|35|||89|30|||
|32199|GKHPS MULLURU|10|NOV|2012|113|35|||83|30|||
|32199|GKHPS MULLURU|15|NOV|2012|113|35|||80|28|||
|32199|GKHPS MULLURU|16|NOV|2012|113|35|||86|28|||
|32199|GKHPS MULLURU|17|NOV|2012|113|35|||86|31|||
|32199|GKHPS MULLURU|19|NOV|2012|113|35|||90|30|||
|32199|GKHPS MULLURU|20|NOV|2012|113|35|||92|30|||
|32199|GKHPS MULLURU|21|NOV|2012|113|35|||93|32|||
|32199|GKHPS MULLURU|22|NOV|2012|113|35|||89|33|||
|32199|GKHPS MULLURU|23|NOV|2012|113|35|||83|37|||
|32199|GKHPS MULLURU|24|NOV|2012|113|35|||63|31|||
|32199|GKHPS MULLURU|26|NOV|2012|113|35|||83|27|||
|32199|GKHPS MULLURU|27|NOV|2012|113|35|||90|26|||
|32199|GKHPS MULLURU|28|NOV|2012|113|35|||90|27|||
|32199|GKHPS MULLURU|29|NOV|2012|113|35|||90|27|||
|32199|GKHPS MULLURU|30|NOV|2012|113|35|||90|27|||
|32199|GKHPS MULLURU|3|DEC|2012|113|35|||76|29|||
|32199|GKHPS MULLURU|4|DEC|2012|113|35|||89|32|||
|32199|GKHPS MULLURU|5|DEC|2012|113|35|||90|31|||
|32199|GKHPS MULLURU|6|DEC|2012|113|35|||90|33|||
|32199|GKHPS MULLURU|7|DEC|2012|113|35|||87|33|||
|32199|GKHPS MULLURU|8|DEC|2012|113|35|||85|30|||
|32199|GKHPS MULLURU|10|DEC|2012|113|35|||89|30|||
|32199|GKHPS MULLURU|11|DEC|2012|113|35|||97|30|||
|32199|GKHPS MULLURU|12|DEC|2012|113|35|||97|30|||
|32199|GKHPS MULLURU|13|DEC|2012|113|35|||97|30|||
|32199|GKHPS MULLURU|14|DEC|2012|113|35|||95|32|||
|32199|GKHPS MULLURU|15|DEC|2012|113|35|||76|30|||
|32199|GKHPS MULLURU|17|DEC|2012|113|35|||85|30|||
|32199|GKHPS MULLURU|18|DEC|2012|113|35|||86|27|||
|32199|GKHPS MULLURU|19|DEC|2012|113|35|||94|28|||
|32199|GKHPS MULLURU|20|DEC|2012|113|35|||97|29|||
|32199|GKHPS MULLURU|21|DEC|2012|113|35|||97|29|||
|32199|GKHPS MULLURU|22|DEC|2012|113|35|||83|24|||
|32199|GKHPS MULLURU|24|DEC|2012|113|35|||87|30|||
|32199|GKHPS MULLURU|26|DEC|2012|113|35|||84|24|||
|32199|GKHPS MULLURU|27|DEC|2012|113|35|||86|27|||
|32199|GKHPS MULLURU|28|DEC|2012|113|35|||91|28|||
|32199|GKHPS MULLURU|29|DEC|2012|113|35|||84|29|||
|32199|GKHPS MULLURU|31|DEC|2012|113|35|||84|29|||
|32199|GKHPS MULLURU|1|JAN|2013|||||88|28|||
|32199|GKHPS MULLURU|2|JAN|2013|||||92|29|||
|32199|GKHPS MULLURU|3|JAN|2013|||||94|30|||
|32199|GKHPS MULLURU|4|JAN|2013|||||89|32|||
|32199|GKHPS MULLURU|5|JAN|2013|||||82|28|||
|32199|GKHPS MULLURU|7|JAN|2013|||||85|30|||
|32199|GKHPS MULLURU|8|JAN|2013|||||92|29|||
|32199|GKHPS MULLURU|9|JAN|2013|||||85|29|||
|32199|GKHPS MULLURU|10|JAN|2013|||||97|29|||
|32199|GKHPS MULLURU|11|JAN|2013|||||93|29|||
|32199|GKHPS MULLURU|12|JAN|2013|||||86|29|||
|32199|GKHPS MULLURU|15|JAN|2013|||||88|29|||
|32199|GKHPS MULLURU|16|JAN|2013|||||88|32|||
|32199|GKHPS MULLURU|17|JAN|2013|||||92|31|||
|32199|GKHPS MULLURU|18|JAN|2013|||||111|31|||
|32199|GKHPS MULLURU|19|JAN|2013|||||111|31|||
|32199|GKHPS MULLURU|21|JAN|2013|||||100|33|||
|32199|GKHPS MULLURU|22|JAN|2013|||||100|33|||
|32199|GKHPS MULLURU|23|JAN|2013|||||96|32|||
|32199|GKHPS MULLURU|24|JAN|2013|||||98|30|||
|32199|GKHPS MULLURU|28|JAN|2013|||||103|27|||
|32199|GKHPS MULLURU|29|JAN|2013|||||96|31|||
|32199|GKHPS MULLURU|30|JAN|2013|||||96|31|||
|32199|GKHPS MULLURU|31|JAN|2013|||||96|31|||
|32200|GKLPS SULIKUNTE DINNE|1|SEP|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|3|SEP|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|4|SEP|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|5|SEP|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|6|SEP|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|7|SEP|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|8|SEP|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|10|SEP|2012|30||||25||||
|32200|GKLPS SULIKUNTE DINNE|11|SEP|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|12|SEP|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|13|SEP|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|14|SEP|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|15|SEP|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|17|SEP|2012|30||||25||||
|32200|GKLPS SULIKUNTE DINNE|21|SEP|2012|30||||27||||
|32200|GKLPS SULIKUNTE DINNE|22|SEP|2012|30||||27||||
|32200|GKLPS SULIKUNTE DINNE|24|SEP|2012|30||||27||||
|32200|GKLPS SULIKUNTE DINNE|25|SEP|2012|30||||27||||
|32200|GKLPS SULIKUNTE DINNE|26|SEP|2012|30||||26||||
|32200|GKLPS SULIKUNTE DINNE|27|SEP|2012|30||||27||||
|32200|GKLPS SULIKUNTE DINNE|29|SEP|2012|30||||26||||
|32200|GKLPS SULIKUNTE DINNE|1|OCT|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|3|OCT|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|4|OCT|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|5|OCT|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|30|OCT|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|31|OCT|2012|30||||18||||
|32200|GKLPS SULIKUNTE DINNE|2|NOV|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|3|NOV|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|5|NOV|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|6|NOV|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|7|NOV|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|8|NOV|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|9|NOV|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|10|NOV|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|15|NOV|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|16|NOV|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|17|NOV|2012|30||||27||||
|32200|GKLPS SULIKUNTE DINNE|19|NOV|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|20|NOV|2012|30||||26||||
|32200|GKLPS SULIKUNTE DINNE|21|NOV|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|22|NOV|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|24|NOV|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|26|NOV|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|27|NOV|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|28|NOV|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|29|NOV|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|30|NOV|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|3|DEC|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|4|DEC|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|5|DEC|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|6|DEC|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|7|DEC|2012|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|8|DEC|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|10|DEC|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|11|DEC|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|12|DEC|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|13|DEC|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|14|DEC|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|15|DEC|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|17|DEC|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|18|DEC|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|19|DEC|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|20|DEC|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|21|DEC|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|22|DEC|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|24|DEC|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|26|DEC|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|27|DEC|2012|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|28|DEC|2012|30||||21||||
|32200|GKLPS SULIKUNTE DINNE|29|DEC|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|31|DEC|2012|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|1|JAN|2013|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|2|JAN|2013|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|3|JAN|2013|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|4|JAN|2013|30||||27||||
|32200|GKLPS SULIKUNTE DINNE|5|JAN|2013|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|7|JAN|2013|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|8|JAN|2013|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|9|JAN|2013|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|10|JAN|2013|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|11|JAN|2013|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|12|JAN|2013|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|15|JAN|2013|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|16|JAN|2013|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|17|JAN|2013|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|18|JAN|2013|30||||27||||
|32200|GKLPS SULIKUNTE DINNE|19|JAN|2013|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|21|JAN|2013|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|22|JAN|2013|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|23|JAN|2013|30||||28||||
|32200|GKLPS SULIKUNTE DINNE|24|JAN|2013|30||||29||||
|32200|GKLPS SULIKUNTE DINNE|28|JAN|2013|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|29|JAN|2013|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|30|JAN|2013|30||||30||||
|32200|GKLPS SULIKUNTE DINNE|31|JAN|2013|30||||30||||
|32201|GKMPS GUNJOOR|1|SEP|2012|143|95|||127|86|||
|32201|GKMPS GUNJOOR|3|SEP|2012|143|95|||131|85|||
|32201|GKMPS GUNJOOR|4|SEP|2012|143|95|||129|88|||
|32201|GKMPS GUNJOOR|5|SEP|2012|143|95|||134|89|||
|32201|GKMPS GUNJOOR|6|SEP|2012|143|95|||130|87|||
|32201|GKMPS GUNJOOR|7|SEP|2012|143|95|||131|88|||
|32201|GKMPS GUNJOOR|8|SEP|2012|143|96|||131|86|||
|32201|GKMPS GUNJOOR|10|SEP|2012|143|96|||125|83|||
|32201|GKMPS GUNJOOR|11|SEP|2012|143|96|||134|87|||
|32201|GKMPS GUNJOOR|12|SEP|2012|143|96|||135|92|||
|32201|GKMPS GUNJOOR|13|SEP|2012|143|96|||127|71|||
|32201|GKMPS GUNJOOR|14|SEP|2012|143|96|||129|75|||
|32201|GKMPS GUNJOOR|15|SEP|2012|143|96|||123|77|||
|32201|GKMPS GUNJOOR|17|SEP|2012|143|96|||120|79|||
|32201|GKMPS GUNJOOR|21|SEP|2012|143|96|||119|77|||
|32201|GKMPS GUNJOOR|22|SEP|2012|143|96|||120|78|||
|32201|GKMPS GUNJOOR|24|SEP|2012|143|96|||135|91|||
|32201|GKMPS GUNJOOR|25|SEP|2012|143|96|||132|90|||
|32201|GKMPS GUNJOOR|26|SEP|2012|143|96|||130|90|||
|32201|GKMPS GUNJOOR|27|SEP|2012|143|96|||127|91|||
|32201|GKMPS GUNJOOR|28|SEP|2012|143|96|||127|81|||
|32201|GKMPS GUNJOOR|29|SEP|2012|143|96|||127|80|||
|32201|GKMPS GUNJOOR|1|OCT|2012|143|96|||116|69|||
|32201|GKMPS GUNJOOR|3|OCT|2012|143|96|||121|69|||
|32201|GKMPS GUNJOOR|4|OCT|2012|143|96|||115|55|||
|32201|GKMPS GUNJOOR|5|OCT|2012|143|96|||110|50|||
|32201|GKMPS GUNJOOR|30|OCT|2012|143|96|||80|44|||
|32201|GKMPS GUNJOOR|31|OCT|2012|143|96|||100|63|||
|32201|GKMPS GUNJOOR|2|NOV|2012|144|96|||110|67|||
|32201|GKMPS GUNJOOR|3|NOV|2012|144|96|||114|72|||
|32201|GKMPS GUNJOOR|5|NOV|2012|144|96|||122|82|||
|32201|GKMPS GUNJOOR|6|NOV|2012|144|96|||119|85|||
|32201|GKMPS GUNJOOR|7|NOV|2012|144|96|||122|92|||
|32201|GKMPS GUNJOOR|8|NOV|2012|144|96|||127|84|||
|32201|GKMPS GUNJOOR|9|NOV|2012|144|96|||124|81|||
|32201|GKMPS GUNJOOR|10|NOV|2012|144|96|||123|82|||
|32201|GKMPS GUNJOOR|15|NOV|2012|144|96|||112|74|||
|32201|GKMPS GUNJOOR|16|NOV|2012|144|96|||118|83|||
|32201|GKMPS GUNJOOR|17|NOV|2012|144|96|||119|80|||
|32201|GKMPS GUNJOOR|19|NOV|2012|144|96|||119|79|||
|32201|GKMPS GUNJOOR|20|NOV|2012|144|96|||124|83|||
|32201|GKMPS GUNJOOR|21|NOV|2012|144|96|||124|87|||
|32201|GKMPS GUNJOOR|22|NOV|2012|144|96|||101|61|||
|32201|GKMPS GUNJOOR|23|NOV|2012|144|96|||124|85|||
|32201|GKMPS GUNJOOR|24|NOV|2012|144|96|||123|83|||
|32201|GKMPS GUNJOOR|26|NOV|2012|144|96|||120|85|||
|32201|GKMPS GUNJOOR|27|NOV|2012|144|96|||120|83|||
|32201|GKMPS GUNJOOR|29|NOV|2012|144|96|||126|85|||
|32201|GKMPS GUNJOOR|30|NOV|2012|144|96|||125|85|||
|32201|GKMPS GUNJOOR|3|DEC|2012|144|96|||119|76|||
|32201|GKMPS GUNJOOR|4|DEC|2012|144|96|||127|83|||
|32201|GKMPS GUNJOOR|5|DEC|2012|144|96|||124|83|||
|32201|GKMPS GUNJOOR|6|DEC|2012|144|96|||117|89|||
|32201|GKMPS GUNJOOR|7|DEC|2012|144|96|||125|84|||
|32201|GKMPS GUNJOOR|8|DEC|2012|144|96|||114|84|||
|32201|GKMPS GUNJOOR|10|DEC|2012|144|96|||116|74|||
|32201|GKMPS GUNJOOR|11|DEC|2012|144|96|||122|79|||
|32201|GKMPS GUNJOOR|15|DEC|2012|144|96|||96|52|||
|32201|GKMPS GUNJOOR|17|DEC|2012|144|96|||121|81|||
|32201|GKMPS GUNJOOR|18|DEC|2012|144|96|||129|91|||
|32201|GKMPS GUNJOOR|19|DEC|2012|144|96|||119|84|||
|32201|GKMPS GUNJOOR|21|DEC|2012|144|96|||118|76|||
|32201|GKMPS GUNJOOR|22|DEC|2012|144|96|||112|76|||
|32201|GKMPS GUNJOOR|24|DEC|2012|144|96|||108|73|||
|32201|GKMPS GUNJOOR|26|DEC|2012|144|96|||116|82|||
|32201|GKMPS GUNJOOR|27|DEC|2012|144|96|||123|85|||
|32201|GKMPS GUNJOOR|28|DEC|2012|144|96|||120|84|||
|32201|GKMPS GUNJOOR|29|DEC|2012|144|96|||124|91|||
|32201|GKMPS GUNJOOR|31|DEC|2012|144|96|||124|91|||
|32201|GKMPS GUNJOOR|1|JAN|2013|||||112||||
|32201|GKMPS GUNJOOR|2|JAN|2013|||||120||||
|32201|GKMPS GUNJOOR|3|JAN|2013|||||127||||
|32201|GKMPS GUNJOOR|4|JAN|2013|||||129||||
|32201|GKMPS GUNJOOR|5|JAN|2013|||||126||||
|32201|GKMPS GUNJOOR|7|JAN|2013|||||121||||
|32201|GKMPS GUNJOOR|8|JAN|2013|||||128||||
|32201|GKMPS GUNJOOR|9|JAN|2013|||||129||||
|32201|GKMPS GUNJOOR|11|JAN|2013|||||128||||
|32201|GKMPS GUNJOOR|12|JAN|2013|||||121||||
|32201|GKMPS GUNJOOR|15|JAN|2013|||||108||||
|32201|GKMPS GUNJOOR|16|JAN|2013|||||113||||
|32201|GKMPS GUNJOOR|17|JAN|2013|||||120||||
|32201|GKMPS GUNJOOR|18|JAN|2013|||||122||||
|32201|GKMPS GUNJOOR|19|JAN|2013|||||118||||
|32201|GKMPS GUNJOOR|21|JAN|2013|||||120||||
|32201|GKMPS GUNJOOR|22|JAN|2013|||||127||||
|32201|GKMPS GUNJOOR|23|JAN|2013|||||130||||
|32201|GKMPS GUNJOOR|24|JAN|2013|||||131||||
|32201|GKMPS GUNJOOR|28|JAN|2013|||||118||||
|32201|GKMPS GUNJOOR|29|JAN|2013|||||118||||
|32201|GKMPS GUNJOOR|30|JAN|2013|||||123||||
|32201|GKMPS GUNJOOR|31|JAN|2013|||||120||||
|32203|GKMPS SARVAGNA NAGAR|1|SEP|2012|95|70|||75|48|||
|32203|GKMPS SARVAGNA NAGAR|3|SEP|2012|95|70|||69|47|||
|32203|GKMPS SARVAGNA NAGAR|4|SEP|2012|95|70|||63|54|||
|32203|GKMPS SARVAGNA NAGAR|6|SEP|2012|95|70|||72|50|||
|32203|GKMPS SARVAGNA NAGAR|7|SEP|2012|95|70|||68|43|||
|32203|GKMPS SARVAGNA NAGAR|8|SEP|2012|95|70|||57|47|||
|32203|GKMPS SARVAGNA NAGAR|10|SEP|2012|95|70|||57|47|||
|32203|GKMPS SARVAGNA NAGAR|11|SEP|2012|95|70|||68|49|||
|32203|GKMPS SARVAGNA NAGAR|12|SEP|2012|95|70|||69|48|||
|32203|GKMPS SARVAGNA NAGAR|13|SEP|2012|95|70|||61|24|||
|32203|GKMPS SARVAGNA NAGAR|14|SEP|2012|95|70|||70|30|||
|32203|GKMPS SARVAGNA NAGAR|15|SEP|2012|95|70|||60|25|||
|32203|GKMPS SARVAGNA NAGAR|17|SEP|2012|95|70|||69|50|||
|32203|GKMPS SARVAGNA NAGAR|21|SEP|2012|95|70|||55|35|||
|32203|GKMPS SARVAGNA NAGAR|22|SEP|2012|95|70|||47|35|||
|32203|GKMPS SARVAGNA NAGAR|24|SEP|2012|95|70|||66|59|||
|32203|GKMPS SARVAGNA NAGAR|25|SEP|2012|95|70|||72|61|||
|32203|GKMPS SARVAGNA NAGAR|26|SEP|2012|95|70|||73|59|||
|32203|GKMPS SARVAGNA NAGAR|27|SEP|2012|95|70|||78|61|||
|32203|GKMPS SARVAGNA NAGAR|28|SEP|2012|95|70|||78|62|||
|32203|GKMPS SARVAGNA NAGAR|29|SEP|2012|95|70|||78|62|||
|32203|GKMPS SARVAGNA NAGAR|1|OCT|2012|95|71|||77|58|||
|32203|GKMPS SARVAGNA NAGAR|3|OCT|2012|95|71|||75|50|||
|32203|GKMPS SARVAGNA NAGAR|4|OCT|2012|95|71|||74|45|||
